WKT,class_dbt,nome_dbt,tipo_dbt,dest_ind,sup_mq
"MULTIPOLYGON (((487118.99 5059966.51,487119.7077 5059967.2574,487120.3264 5059967.9015,487118.8813 5059970.6036,487142.9152 5059955.3474,487153.7771 5059947.3381,487155.627 5059944.5486,487152.4106 5059944.8666,487149.57 5059945.43,487146.16 5059947.52,487143.54 5059950.12,487138.7 5059953.15,487126.88 5059961.03,487118.99 5059966.51)))",ar_vms,Viabilita_mista_secondaria,"carrareccia, carreggiabile, carrozzabile",trasporto - viabilita secondaria,"160"
"MULTIPOLYGON (((487018.0973 5054839.7096,487011.1364 5054836.7797,487005.1445 5054834.3307,487001.6445 5054832.8778,486998.7226 5054831.3968,486997.0036 5054829.7758,486996.0976 5054827.8458,486994.3867 5054844.2016,486995.1757 5054842.6157,486996.2226 5054841.2997,486997.4646 5054840.3617,486998.6676 5054839.8187,487000.0586 5054839.3857,487001.6365 5054839.1357,487003.3475 5054839.2407,487004.6445 5054839.6037,487012.9644 5054842.7606,487028.3232 5054849.0415,487051.8079 5054859.2242,487064.1047 5054864.2991,487084.2215 5054872.5209,487085.472 5054870.3612,487087.0964 5054867.556,487081.0725 5054866.236,487073.7366 5054863.9901,487064.5107 5054860.2282,487056.9948 5054857.1032,487044.8159 5054851.7443,487036.4411 5054847.8304,487026.1202 5054843.2445,487018.0973 5054839.7096)))",ar_vms,Viabilita_mista_secondaria,"carrareccia, carreggiabile, carrozzabile",trasporto - viabilita secondaria,"460"
"MULTIPOLYGON (((486553.6465 5061508.5127,486551.1565 5061507.6527,486549.1107 5061512.7993,486543.4668 5061526.9976,486542.5745 5061529.3979,486539.8469 5061536.7375,486534.3671 5061550.1373,486528.7173 5061563.6172,486527.4873 5061563.5922,486524.7573 5061563.8722,486522.6174 5061564.4172,486520.3254 5061565.3434,486522.0303 5061568.533,486522.2974 5061568.3671,486524.2774 5061567.3871,486526.0773 5061566.8321,486527.4773 5061566.8621,486528.7973 5061566.8921,486530.2373 5061567.1771,486531.7873 5061568.2321,486533.4873 5061570.1421,486535.4373 5061572.3121,486537.3472 5061574.3521,486539.3572 5061577.542,486540.8472 5061579.487,486542.7472 5061582.077,486550.1372 5061594.1018,486551.5172 5061596.9768,486553.8672 5061600.4718,486555.9672 5061603.4117,486558.1572 5061606.2667,486560.1072 5061608.6867,486562.0472 5061611.4516,486564.0272 5061613.8766,486565.9872 5061615.7016,486568.1671 5061617.3666,486570.3371 5061619.0716,486572.4271 5061620.6915,486574.5971 5061622.2715,486577.6271 5061623.9515,486579.637 5061625.3115,486581.987 5061626.7265,486584.337 5061627.8815,486586.447 5061628.7364,486588.5969 5061629.5464,486590.8369 5061630.3614,486593.5469 5061630.9314,486597.5168 5061631.7814,486601.1968 5061632.6714,486604.1268 5061632.9914,486607.2167 5061633.5714,486611.0767 5061633.7364,486614.2666 5061633.8064,486616.5666 5061633.7714,486619.3266 5061633.7514,486622.7665 5061633.9114,486625.5765 5061634.0114,486628.8764 5061634.3414,486631.7664 5061634.6613,486639.3963 5061635.6363,486656.9461 5061637.8063,486675.5258 5061639.6163,486688.2756 5061642.0162,486710.7153 5061643.9962,486721.5352 5061645.1712,486725.5551 5061645.6812,486728.5651 5061646.5161,486731.8451 5061648.1161,486734.685 5061650.2211,486736.925 5061652.6511,486739.375 5061655.256,486742.795 5061658.391,486746.125 5061661.691,486749.4949 5061664.9559,486752.7949 5061667.6209,486756.3049 5061670.7609,486763.9448 5061672.8808,486772.0147 5061673.4008,486779.3146 5061674.0258,486787.7245 5061674.2508,486796.3044 5061674.8208,486804.1143 5061675.3758,486821.794 5061679.2057,486820.6541 5061686.6207,486819.9842 5061692.2206,486819.9042 5061699.5705,486819.8043 5061707.9004,486819.3243 5061714.6104,486819.1188 5061717.5947,486822.4849 5061717.709,486822.9443 5061714.3454,486823.6942 5061707.1804,486823.6842 5061701.5255,486823.6942 5061697.2305,486823.8541 5061692.0056,486824.6641 5061686.2007,486825.774 5061682.1857,486827.044 5061680.5107,486830.9439 5061680.8107,486830.7639 5061673.4508,486828.0739 5061673.9908,486822.264 5061673.2258,486818.534 5061672.6758,486814.7141 5061672.3808,486810.9841 5061672.0458,486806.9942 5061671.8708,486802.1543 5061671.3408,486797.1443 5061671.1458,486792.5544 5061670.8758,486787.1645 5061670.6708,486781.9345 5061670.6409,486776.9246 5061670.5309,486772.5847 5061670.3959,486768.2547 5061670.3859,486765.3648 5061669.9809,486762.4048 5061669.3209,486759.6148 5061668.6209,486757.5149 5061667.6009,486754.7949 5061665.4559,486756.0749 5061665.1859,486758.2148 5061664.7259,486760.6148 5061664.0109,486763.6947 5061662.8859,486767.5547 5061661.571,486771.2346 5061660.416,486776.5845 5061658.751,486780.4745 5061657.561,486784.1144 5061656.701,486788.6043 5061655.356,486792.1043 5061654.626,486794.9242 5061654.221,486798.8442 5061653.836,486803.4341 5061653.556,486809.994 5061653.191,486813.881 5061653.5441,486816.1039 5061653.746,486819.2039 5061653.816,486821.8738 5061654.216,486825.1738 5061654.796,486827.2538 5061655.181,486829.7037 5061655.746,486829.0037 5061647.056,486827.2037 5061649.351,486826.0937 5061649.626,486824.9438 5061649.731,486823.6638 5061649.741,486822.6538 5061649.466,486821.7238 5061649.106,486821.0538 5061648.6661,486820.8038 5061648.5761,486820.3138 5061647.7161,486819.8438 5061645.9161,486819.6238 5061644.2961,486819.2038 5061642.2061,486818.8338 5061637.6512,486818.7037 5061632.0362,486818.8137 5061627.0213,486818.8936 5061623.2363,486819.2536 5061620.1014,486819.8436 5061616.7114,486821.4335 5061613.9414,486819.5335 5061607.4415,486817.0336 5061616.2714,486816.5036 5061618.8964,486816.1937 5061621.4363,486815.8337 5061624.3213,486815.7737 5061626.8713,486815.6737 5061629.6763,486815.9638 5061634.1012,486816.2938 5061638.3612,486816.3838 5061642.0161,486816.3638 5061644.5661,486815.9439 5061646.2611,486815.1039 5061648.0261,486813.8339 5061649.531,486807.964 5061649.7811,486804.0541 5061649.7411,486799.4541 5061650.0661,486794.9842 5061650.5211,486790.2843 5061651.311,486786.7543 5061651.571,486782.9844 5061652.681,486779.3544 5061653.706,486774.6845 5061655.306,486764.9147 5061658.706,486761.5747 5061659.691,486758.4948 5061660.691,486755.6748 5061661.221,486753.8049 5061661.311,486752.0249 5061660.931,486749.7549 5061659.861,486747.7449 5061658.456,486745.9949 5061656.971,486744.5949 5061654.941,486742.8649 5061652.2261,486741.5749 5061649.1811,486739.3249 5061643.1362,486734.8648 5061623.3964,486729.5047 5061592.6717,486728.9647 5061590.1067,486728.1247 5061587.6268,486726.9647 5061586.1568,486725.6147 5061585.7018,486725.8647 5061589.7417,486726.4147 5061593.9217,486731.6749 5061623.7114,486734.265 5061643.3212,486733.945 5061644.1262,486730.935 5061643.6312,486726.1451 5061643.2712,486719.9152 5061642.2862,486715.2153 5061641.5012,486710.6353 5061641.0212,486704.8654 5061640.3812,486700.4054 5061639.9862,486689.1656 5061638.9363,486684.6757 5061638.3663,486680.0457 5061638.0113,486675.2558 5061637.4413,486670.3358 5061636.7813,486666.2359 5061635.9263,486661.266 5061635.6013,486656.056 5061634.9363,486650.6261 5061634.2213,486644.8662 5061633.0314,486637.1063 5061632.3114,486630.7064 5061631.4914,486625.2864 5061630.6064,486619.8065 5061630.4014,486609.9166 5061629.8014,486602.3568 5061629.1264,486597.2268 5061628.5864,486593.0369 5061627.8164,486588.8969 5061626.6215,486585.527 5061625.1465,486582.037 5061623.4115,486578.897 5061621.2165,486575.4571 5061619.0166,486571.3371 5061615.2266,486568.0271 5061612.7316,486564.5371 5061608.9117,486561.8571 5061605.3667,486555.5572 5061595.8368,486550.4172 5061589.8119,486547.7072 5061585.6719,486544.9172 5061581.022,486542.3772 5061576.757,486539.9072 5061573.0871,486537.3472 5061569.5471,486535.0172 5061566.9421,486533.3172 5061565.0372,486531.3473 5061563.8022,486532.9072 5061558.6922,486533.8772 5061556.8422,486535.9471 5061551.8723,486544.6824 5061529.4289,486545.6268 5061527.0026,486551.8486 5061512.6579,486553.6465 5061508.5127)))",ar_vms,Viabilita_mista_secondaria,"carrareccia, carreggiabile, carrozzabile",trasporto - viabilita secondaria,"2131"
"MULTIPOLYGON (((484858.6503 5058657.8357,484855.5248 5058658.1096,484856.0448 5058658.7787,484856.1928 5058660.4884,484855.5979 5058661.3801,484858.9422 5058662.645,484858.6503 5058657.8357)))",ar_vms,Viabilita_mista_secondaria,"carrareccia, carreggiabile, carrozzabile",trasporto - viabilita secondaria,"12"
"MULTIPOLYGON (((484856.145 5058589.5785,484858.0787 5058586.6804,484862.3169 5058582.7426,484869.6769 5058578.9546,484875.9953 5058577.6934,484879.4881 5058579.7017,484881.4014 5058576.3428,484879.6179 5058575.1528,484876.6453 5058573.8138,484873.8951 5058573.5898,484868.0972 5058574.5539,484862.2242 5058577.0787,484858.0602 5058581.3883,484853.8205 5058589.1912,484853.5972 5058590.0087,484856.145 5058589.5785)))",ar_vms,Viabilita_mista_secondaria,"carrareccia, carreggiabile, carrozzabile",trasporto - viabilita secondaria,"127"
"MULTIPOLYGON (((484624.5396 5058378.4401,484624.0748 5058376.8914,484622.7228 5058369.9455,484620.8787 5058360.6336,484619.3316 5058351.9067,484617.7846 5058341.7038,484616.8555 5058332.8799,484616.1204 5058323.853,484615.8554 5058314.8021,484615.9723 5058306.0672,484615.1052 5058293.4034,484615.589 5058276.0286,484614.3699 5058261.0677,484613.1048 5058251.2868,484611.6828 5058243.4549,484610.9878 5058237.393,484610.2607 5058229.2401,484609.4636 5058222.5532,484609.0106 5058218.0642,484608.6196 5058214.1863,484608.6515 5058208.8733,484608.9905 5058206.9064,484609.3775 5058204.7214,484610.6125 5058201.0144,484607.5705 5058200.8334,484604.5915 5058200.6554,484604.6986 5058209.6903,484604.7686 5058215.4393,484606.3307 5058229.1071,484607.5738 5058236.799,484608.6438 5058245.2869,484609.7379 5058253.7868,484610.409 5058261.1537,484610.472 5058267.6387,484610.3941 5058274.9356,484610.2691 5058281.1345,484610.4022 5058292.6964,484611.6523 5058302.7863,484613.3945 5058332.7239,484616.5747 5058356.2736,484617.6499 5058362.2673,484620.6529 5058379.0084,484621.7309 5058383.3323,484623.324 5058380.5574,484624.5396 5058378.4401)))",ar_vms,Viabilita_mista_secondaria,"carrareccia, carreggiabile, carrozzabile",trasporto - viabilita secondaria,"705"
"MULTIPOLYGON (((486812.2428 5059959.1576,486837.7814 5059957.6185,486838.6884 5059957.6885,486840.0704 5059957.9345,486841.4614 5059958.3015,486842.5944 5059958.6655,486843.5314 5059959.0595,486844.9383 5059959.7745,486845.3683 5059956.0575,486845.6883 5059953.2906,486842.5703 5059954.1496,486841.3914 5059954.2946,486839.7034 5059954.5446,486831.8595 5059955.0676,486802.2979 5059956.7746,486780.9782 5059957.8336,486779.3213 5059957.6686,486777.6573 5059957.2786,486775.8993 5059956.4856,486774.2743 5059955.2117,486775.2984 5059965.7745,486776.2284 5059963.7976,486776.7203 5059963.2586,486779.1893 5059961.5086,486781.0013 5059960.8876,486812.2428 5059959.1576)))",ar_vms,Viabilita_mista_secondaria,"carrareccia, carreggiabile, carrozzabile",trasporto - viabilita secondaria,"235"
"MULTIPOLYGON (((484923.1284 5058549.5167,484922.9322 5058548.818,484921.9747 5058547.415,484913.8183 5058550.9346,484907.7953 5058557.5476,484904.077 5058562.1546,484900.4342 5058564.2345,484894.5616 5058565.7931,484889.7294 5058567.7238,484884.1536 5058570.7691,484883.4095 5058572.8501,484882.3681 5058575.3768,484884.3414 5058576.0206,484884.7884 5058573.4193,484885.4579 5058571.9329,484889.7699 5058569.333,484897.5009 5058567.4034,484902.7789 5058565.7702,484906.0505 5058562.7983,484911.1815 5058556.5566,484916.8326 5058550.9841,484923.1284 5058549.5167)))",ar_vms,Viabilita_mista_secondaria,"carrareccia, carreggiabile, carrozzabile",trasporto - viabilita secondaria,"95"
"MULTIPOLYGON (((485055.1492 5059346.6125,485056.6491 5059338.1301,485054.7528 5059338.2891,485052.6449 5059338.4658,485051.0728 5059361.3404,485049.7434 5059379.0793,485049.0865 5059386.701,485051.3475 5059386.9237,485051.7975 5059382.0536,485052.7494 5059369.3523,485053.8493 5059357.0199,485055.1492 5059346.6125)))",ar_vms,Viabilita_mista_secondaria,campestre,trasporto - viabilita secondaria,"127"
"MULTIPOLYGON (((484614.9723 5058193.2635,484613.6253 5058192.0475,484612.4163 5058190.9555,484609.4794 5058193.5455,484608.2914 5058193.1935,484606.2714 5058194.5855,484604.5335 5058195.7835,484604.5915 5058200.6554,484607.5705 5058200.8334,484610.6125 5058201.0144,484611.3074 5058198.9005,484612.4084 5058196.6905,484614.9723 5058193.2635)))",ar_vms,Viabilita_mista_secondaria,"carrareccia, carreggiabile, carrozzabile",trasporto - viabilita secondaria,"61"
"MULTIPOLYGON (((487056.1337 5059480.5602,487054.4573 5059479.4702,487052.8271 5059476.7554,487050.8479 5059472.8915,487045.1421 5059453.9645,487027.2947 5059385.9775,487018.7175 5059351.5237,487019.2417 5059350.5001,487017.4256 5059344.7718,487016.0648 5059342.9729,487013.8095 5059342.5471,487011.7616 5059342.1605,487012.3163 5059350.475,487009.9124 5059352.0206,487011.1397 5059356.661,487011.7859 5059359.104,487015.5211 5059358.6773,487024.2635 5059393.2088,487030.1857 5059415.2122,487046.1457 5059473.7603,487049.1851 5059479.9964,487053.6946 5059486.1052,487055.2729 5059488.6484,487056.3744 5059484.3581,487056.1337 5059480.5602)))",ar_vms,Viabilita_mista_secondaria,"carrareccia, carreggiabile, carrozzabile",trasporto - viabilita secondaria,"730"
"MULTIPOLYGON (((486712.5322 5059824.0141,486736.0478 5059819.0651,486737.7898 5059819.0651,486739.1488 5059819.4911,486740.0948 5059820.2021,486740.7278 5059821.0651,486741.4228 5059823.0261,486738.3527 5059807.3462,486737.6027 5059810.8352,486736.0948 5059812.9242,486734.9228 5059814.0422,486733.6568 5059814.9992,486730.3679 5059816.5452,486711.5241 5059819.7412,486712.5322 5059824.0141)))",ar_vms,Viabilita_mista_secondaria,"carrareccia, carreggiabile, carrozzabile",trasporto - viabilita secondaria,"136"
"MULTIPOLYGON (((486820.0905 5056085.6698,486796.6312 5056078.9289,486796.2745 5056079.8341,486795.8958 5056080.795,486797.0208 5056081.1039,486819.5125 5056087.5648,486827.4894 5056090.1387,486830.2864 5056092.0217,486831.9573 5056094.4397,486832.4263 5056096.2986,486831.8174 5056098.7086,486830.8404 5056102.2366,486828.9115 5056107.6815,486827.3015 5056112.8535,486825.0826 5056120.3264,486823.4506 5056126.8884,486821.3797 5056136.9313,486819.5208 5056145.0722,486817.6849 5056155.8061,486815.3719 5056162.904,486816.5332 5056163.1749,486817.9659 5056163.509,486819.6298 5056156.1931,486821.4657 5056145.4582,486823.3177 5056137.3533,486825.3796 5056127.3304,486826.9965 5056120.8494,486829.4115 5056112.7145,486830.7934 5056108.3065,486832.7314 5056102.8306,486833.7313 5056099.2166,486834.1633 5056097.5186,486834.4733 5056096.2986,486833.7933 5056093.6077,486831.7003 5056090.5877,486828.3644 5056088.3377,486820.0905 5056085.6698)))",ar_vms,Viabilita_mista_secondaria,"carrareccia, carreggiabile, carrozzabile",trasporto - viabilita secondaria,"223"
"MULTIPOLYGON (((486862.8327 5060777.5312,486860.641 5060777.4806,486857.9265 5060777.2214,486858.1733 5060794.3231,486858.5636 5060811.5116,486858.9897 5060827.1767,486861.5116 5060848.3596,486863.5412 5060859.5677,486865.0045 5060870.8039,486865.3803 5060896.9713,486865.0849 5060913.4994,486866.354 5060926.1029,486867.5189 5060937.6716,486867.762 5060957.5081,486866.0646 5061011.6073,486865.2407 5061087.0498,486865.0749 5061099.8407,486861.1037 5061112.7172,486860.3303 5061125.7405,486862.5714 5061144.1996,486861.7434 5061155.5591,486857.4632 5061172.2304,486853.8283 5061182.144,486845.6489 5061191.633,486829.9288 5061207.7228,486832.056 5061209.9605,486834.7002 5061212.7706,486834.8565 5061212.541,486847.803 5061193.5224,486856.3389 5061183.6198,486860.2027 5061173.082,486864.5825 5061156.0232,486865.4493 5061144.1304,486863.2058 5061125.6521,486863.9435 5061113.2317,486864.8755 5061110.2097,486867.9346 5061100.2906,486868.1058 5061087.084,486868.9293 5061011.6679,486870.6278 5060957.5355,486870.3824 5060937.5102,486867.9528 5060913.381,486868.2459 5060896.9763,486867.8671 5060870.5976,486866.3732 5060859.1272,486864.3553 5060848.0086,486863.1363 5060826.8741,486862.7088 5060811.2822,486863.0594 5060800.0344,486863.9828 5060797.785,486865.7857 5060796.2377,486872.8356 5060796.4971,486907.558 5060800.6308,486929.78 5060803.55,486950.33 5060806.14,486954.43 5060806.74,486971.44 5060809.26,486986.3721 5060811.4908,487018.9772 5060816.9354,487022.7075 5060817.5583,487022.7521 5060817.2733,487022.9763 5060815.8402,487023.2465 5060814.1134,486986.2255 5060808.1879,486971.91 5060806.06,486950.77 5060802.93,486930.19 5060800.33,486927.672 5060800.0,486906.84 5060797.27,486885.5205 5060794.5216,486870.0284 5060792.5244,486865.8459 5060791.0323,486863.5439 5060788.3359,486862.8327 5060777.5312)))",ar_vms,Viabilita_mista_secondaria,"carrareccia, carreggiabile, carrozzabile",trasporto - viabilita secondaria,"1972"
"MULTIPOLYGON (((488104.6486 5056478.9409,488109.0033 5056470.4974,488109.9428 5056466.1972,488111.9669 5056459.0497,488112.3447 5056455.9795,488112.2284 5056453.8391,488112.0398 5056451.2223,488115.9461 5056431.3957,488117.8552 5056421.706,488122.3387 5056407.2242,488129.0093 5056390.2411,488135.0219 5056377.9003,488140.2007 5056368.6415,488144.9979 5056365.0953,488147.6463 5056364.7137,488150.9496 5056364.3833,488155.462 5056364.9256,488156.5251 5056362.53,488150.9747 5056361.863,488147.3428 5056362.2262,488144.016 5056362.7056,488138.2776 5056366.9477,488132.8008 5056376.7392,488130.072 5056382.34,488126.7137 5056389.2329,488125.3021 5056392.8269,488119.973 5056406.3946,488115.4258 5056421.082,488109.702 5056448.9458,488109.1667 5056452.058,488109.5933 5056454.3854,488108.9994 5056457.7668,488107.7824 5056462.7144,488106.3102 5056467.9254,488105.3295 5056471.4427,488102.312 5056477.3271,488081.5741 5056525.4818,488069.3245 5056554.2786,488064.2466 5056567.1482,488056.6225 5056587.1614,488053.9785 5056593.5883,488050.886 5056599.5496,488050.1406 5056599.2505,488047.958 5056603.4369,488047.0118 5056603.9312,488046.1411 5056603.9582,488045.0034 5056604.0269,488042.9414 5056603.05,488039.3696 5056610.8844,488037.1693 5056618.9891,488038.8413 5056620.0821,488038.7713 5056622.1251,488037.6773 5056625.3991,488033.249 5056633.8919,488026.4976 5056646.8399,488024.3338 5056650.7806,488015.4279 5056666.9998,487998.2323 5056696.6986,487992.2275 5056707.4681,487972.8189 5056742.2772,487966.983 5056752.6321,487963.1791 5056757.5421,487959.6872 5056759.5581,487955.9522 5056760.0151,487951.6873 5056759.2651,487959.2517 5056763.4418,487969.013 5056768.8922,487967.9423 5056766.9455,487967.261 5056763.8309,487967.3583 5056761.7869,487968.5263 5056759.4509,487974.269 5056749.1335,487988.9663 5056721.4909,487999.673 5056703.1922,488001.8143 5056704.4575,488009.0711 5056708.0641,488009.8464 5056708.4495,488012.6413 5056709.9956,488012.2598 5056710.6854,488017.6897 5056713.523,488022.291 5056715.7352,488043.2566 5056726.5392,488045.9271 5056729.7516,488046.4813 5056728.7998,488048.2177 5056725.2286,488046.0757 5056721.7342,488042.72 5056719.9552,488003.0372 5056698.9175,488014.7789 5056677.9097,488018.6469 5056676.8317,488022.5608 5056669.7067,488019.5218 5056667.9727,488034.5711 5056639.6512,488043.4272 5056622.9851,488048.9267 5056612.7306,488050.8127 5056608.9026,488055.3099 5056599.0163,488058.1741 5056589.7647,488064.5226 5056572.2561,488071.8789 5056555.4831,488098.428 5056493.7701,488104.6486 5056478.9409)))",ar_vms,Viabilita_mista_secondaria,"carrareccia, carreggiabile, carrozzabile",trasporto - viabilita secondaria,"1995"
